47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3_resptime,6c871093253858350d730f80cfbc5109aa2529d9cda37341989ea8854485663e,6c871093253858350d730f80cfbc5109aa2529d9cda37341989ea8854485663e_resptime,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35_resptime,875652920ad86e74f898a9dfa1a0a6d75c94f7aa794d3591659111603c7ff872,875652920ad86e74f898a9dfa1a0a6d75c94f7aa794d3591659111603c7ff872_resptime
5002,284,610,38,1628,34,1922,1856
6431,284,652,38,1151,34,2813,1856
5458,284,728,38,1507,34,1945,1856
5434,284,620,38,1902,34,2133,1856
4878,284,619,38,1737,34,858,1856
5056,284,675,38,1565,34,3190,1856
6215,284,1273,38,1536,34,2041,1856
5337,284,635,38,2189,34,2661,1856
5400,284,1060,38,2396,34,2000,1856
4877,284,1701,38,1765,34,1518,1856
5027,284,867,38,1546,34,2861,1856
6219,284,669,38,2008,34,1217,1856
5376,284,766,38,2858,34,2321,1856
5449,284,680,38,1472,34,2557,1856
4923,284,717,38,1659,34,2699,1856
5128,284,761,38,986,34,2389,1856
8170,284,740,38,3054,34,2695,1856
5376,284,691,38,2881,34,2031,1856
5460,284,667,38,2191,34,2020,1856
4829,284,668,38,1919,34,2699,1856
5023,284,732,38,1672,34,1991,1856
6167,284,912,38,2153,34,1941,1856
5265,284,677,38,1868,34,2213,1856
5370,284,767,38,1609,34,2190,1856
4753,284,683,38,1692,34,2619,1856
5055,284,641,38,1733,34,1942,1856
6259,284,678,38,2057,34,1223,1856
5350,284,660,38,2906,34,2812,1856
5515,284,743,38,3136,34,2159,1856
4884,284,625,38,2190,34,1787,1856
4870,284,650,38,1571,34,1330,1856
6433,284,693,38,1374,34,1705,1856
5455,284,3785,38,1546,34,2349,1856
5460,284,1651,38,1883,34,1833,1856
4776,284,4012,38,1920,34,1448,1856
4951,284,689,38,1578,34,1542,1856
6184,284,1865,38,1539,34,2378,1856
5314,284,718,38,2206,34,1842,1856
5351,284,641,38,2243,34,1903,1856
4766,284,796,38,2005,34,1238,1856
4966,284,1265,38,1545,34,1748,1856
6195,284,968,38,2737,34,1599,1856
5364,284,940,38,2330,34,2345,1856
5435,284,1712,38,1517,34,989,1856
4762,284,961,38,1560,34,1386,1856
4970,284,773,38,961,34,1630,1856
6709,284,786,38,3093,34,2856,1856
5339,284,847,38,2838,34,2217,1856
5463,284,852,38,2138,34,1793,1856
4844,284,865,38,1880,34,1859,1856
4959,284,770,38,1668,34,1569,1856
6199,284,921,38,2124,34,1647,1856
5316,284,719,38,1824,34,2385,1856
5334,284,666,38,1570,34,2493,1856
4770,284,644,38,1733,34,1459,1856
5035,284,690,38,1723,34,2670,1856
6314,284,633,38,2023,34,1029,1856
5354,284,750,38,2857,34,1757,1856
5482,284,803,38,3115,34,1689,1856
4915,284,752,38,2187,34,1578,1856
4955,284,1165,38,1565,34,1110,1856
6333,284,982,38,1400,34,1857,1856
5477,284,1171,38,1426,34,1965,1856
5457,284,4093,38,2132,34,857,1856
4834,284,839,38,2745,34,1365,1856
4997,284,637,38,1710,34,450,1856
6114,284,1850,38,1503,34,970,1856
5319,284,692,38,1734,34,699,1856
5332,284,655,38,2085,34,741,1856
4788,284,674,38,1807,34,868,1856
5216,284,690,38,1518,34,869,1856
6127,284,695,38,2492,34,1117,1856
5353,284,712,38,2421,34,622,1856
5476,284,725,38,1527,34,625,1856
4864,284,708,38,1511,34,509,1856
5043,284,862,38,985,34,898,1856
7978,284,803,38,3671,34,1095,1856
5494,284,805,38,2882,34,1494,1856
5451,284,776,38,2172,34,1592,1856
4833,284,665,38,1913,34,1227,1856
4963,284,753,38,1755,34,945,1856
6071,284,1459,38,2182,34,444,1856
5392,284,600,38,1807,34,763,1856
5350,284,651,38,1567,34,923,1856
4743,284,711,38,1791,34,364,1856
5030,284,646,38,1676,34,933,1856
6124,284,653,38,2070,34,594,1856
5395,284,659,38,2875,34,790,1856
5553,284,706,38,3270,34,560,1856
4855,284,606,38,2231,34,591,1856
4821,284,650,38,1575,34,562,1856
6323,284,595,38,1356,34,610,1856
5494,284,621,38,1579,34,1083,1856
5445,284,567,38,1958,34,837,1856
4733,284,765,38,2476,34,711,1856
4903,284,651,38,1796,34,1522,1856
6094,284,804,38,1502,34,1115,1856
5387,284,575,38,1632,34,1012,1856
5417,284,587,38,2136,34,943,1856
4813,284,695,38,1792,34,694,1856
4843,284,618,38,1626,34,873,1856
6043,284,618,38,2693,34,987,1856
5404,284,595,38,2396,34,476,1856
5640,284,769,38,1567,34,992,1856
4717,284,719,38,1513,34,587,1856
4904,284,704,38,952,34,1387,1856
6625,284,805,38,3041,34,928,1856
5429,284,775,38,2831,34,1558,1856
5505,284,696,38,2153,34,1440,1856
4806,284,732,38,1890,34,1126,1856
4837,284,665,38,1710,34,851,1856
6144,284,1098,38,2215,34,1476,1856
5370,284,697,38,1761,34,1395,1856
5392,284,661,38,1710,34,767,1856
4694,284,669,38,1759,34,585,1856
4971,284,832,38,1719,34,1118,1856
6236,284,693,38,1937,34,1725,1856
5445,284,703,38,2915,34,2051,1856
5467,284,798,38,3177,34,492,1856
4801,284,936,38,2255,34,1015,1856
4826,284,686,38,1673,34,666,1856
6292,284,777,38,1430,34,1123,1856
5471,284,799,38,1543,34,1161,1856
5491,284,681,38,1977,34,860,1856
4890,284,855,38,2319,34,1024,1856
4886,284,2634,38,1785,34,673,1856
6119,284,1155,38,1504,34,1284,1856
5402,284,676,38,1726,34,1243,1856
5404,284,848,38,2141,34,617,1856
4750,284,2062,38,1813,34,1019,1856
4800,284,1637,38,1534,34,795,1856
6172,284,1099,38,2536,34,890,1856
5409,284,744,38,2429,34,850,1856
5481,284,954,38,1491,34,768,1856
4767,284,1440,38,1477,34,2288,1856
4932,284,871,38,1030,34,1940,1856
8044,284,973,38,3253,34,1251,1856
5449,284,881,38,2905,34,1841,1856
5435,284,803,38,2011,34,2126,1856
4812,284,719,38,1751,34,3571,1856
4839,284,795,38,1666,34,3807,1856
6171,284,1380,38,2474,34,3615,1856
5362,284,2378,38,1932,34,3230,1856
5338,284,6474,38,1597,34,1777,1856
4767,284,7082,38,1718,34,2832,1856
4954,284,2900,38,1710,34,1639,1856
6276,284,2708,38,2124,34,1010,1856
5422,284,1368,38,2972,34,944,1856
5520,284,733,38,3179,34,2047,1856
4855,284,1111,38,2293,34,1094,1856
4808,284,1695,38,1559,34,889,1856
6371,284,1785,38,1450,34,653,1856
5464,284,1164,38,1648,34,2527,1856
5444,284,755,38,2091,34,2146,1856
4768,284,868,38,2376,34,2882,1856
4831,284,1285,38,1737,34,2344,1856
6109,284,2585,38,1520,34,1976,1856
5433,284,593,38,1738,34,1123,1856
5358,284,735,38,2135,34,1728,1856
4773,284,688,38,1843,34,1766,1856
4785,284,677,38,1621,34,970,1856
6123,284,1069,38,2630,34,640,1856
5439,284,622,38,2350,34,803,1856
5415,284,1345,38,1457,34,959,1856
4750,284,3044,38,1537,34,698,1856
4872,284,1964,38,982,34,707,1856
6651,284,812,38,3004,34,2884,1856
5437,284,792,38,2833,34,1300,1856
5394,284,768,38,1787,34,655,1856
4842,284,731,38,1738,34,1095,1856
4792,284,720,38,1633,34,1320,1856
6150,284,902,38,2429,34,1264,1856
5370,284,683,38,1983,34,854,1856
5286,284,681,38,1610,34,775,1856
4785,284,692,38,1684,34,803,1856
4901,284,728,38,1703,34,715,1856
6239,284,675,38,2067,34,790,1856
5400,284,689,38,2904,34,1156,1856
5475,284,730,38,3093,34,711,1856
4913,284,1406,38,2284,34,700,1856
4756,284,5315,38,1526,34,691,1856
6266,284,1059,38,1443,34,826,1856
5511,284,1192,38,1565,34,962,1856
5466,284,702,38,2241,34,1100,1856
4816,284,847,38,2542,34,409,1856
4817,284,765,38,1825,34,1758,1856
6015,284,1758,38,1444,34,1125,1856
5422,284,1456,38,1739,34,804,1856
5367,284,7568,38,2157,34,1145,1856
4825,284,1523,38,1819,34,628,1856
4855,284,973,38,1447,34,1343,1856
6021,284,884,38,2553,34,825,1856
5419,284,742,38,2250,34,1161,1856
5463,284,714,38,1505,34,832,1856
4852,284,747,38,1503,34,569,1856
4994,284,758,38,989,34,496,1856
7928,284,846,38,3311,34,1095,1856
5422,284,797,38,2862,34,2031,1856
5421,284,837,38,1825,34,1395,1856
4927,284,3240,38,1788,34,1377,1856
4857,284,1316,38,1662,34,1445,1856
6050,284,2880,38,2516,34,1406,1856
5275,284,3154,38,1908,34,1959,1856
5300,284,746,38,1512,34,1178,1856
4837,284,688,38,1646,34,1773,1856
4964,284,637,38,1720,34,2139,1856
6163,284,697,38,2123,34,1762,1856
5321,284,727,38,2851,34,2361,1856
5431,284,680,38,3295,34,1200,1856
4973,284,658,38,2192,34,1138,1856
4818,284,696,38,1558,34,1782,1856
6326,284,683,38,1542,34,932,1856
5513,284,678,38,1570,34,1800,1856
5465,284,644,38,2111,34,1835,1856
4965,284,684,38,2502,34,1699,1856
4970,284,659,38,1831,34,1213,1856
6128,284,874,38,1545,34,1271,1856
5425,284,640,38,1754,34,1123,1856
5396,284,652,38,2174,34,1545,1856
4905,284,667,38,1821,34,1549,1856
4915,284,700,38,1485,34,1603,1856
6103,284,862,38,2646,34,1023,1856
5454,284,840,38,2314,34,1183,1856
5426,284,713,38,1490,34,751,1856
4940,284,719,38,1494,34,1487,1856
4984,284,686,38,1004,34,1042,1856
6606,284,702,38,3029,34,1130,1856
5334,284,783,38,2890,34,878,1856
5440,284,763,38,2901,34,1499,1856
4947,284,657,38,1872,34,1537,1856
4903,284,621,38,1598,34,528,1856
5966,284,1677,38,2298,34,2308,1856
5268,284,685,38,2262,34,1836,1856
5301,284,627,38,1715,34,1545,1856
4866,284,625,38,1350,34,959,1856
5018,284,658,38,1559,34,1458,1856
6109,284,651,38,2052,34,881,1856
5286,284,1180,38,2796,34,1894,1856
5446,284,607,38,3092,34,910,1856
5071,284,725,38,2323,34,1126,1856
4882,284,661,38,1612,34,1107,1856
6135,284,768,38,1401,34,943,1856
5446,284,1710,38,1544,34,1470,1856
5404,284,1232,38,2116,34,1399,1856
4958,284,702,38,2359,34,718,1856
4937,284,614,38,1694,34,731,1856
5944,284,1194,38,1504,34,672,1856
5304,284,687,38,2018,34,681,1856
5334,284,597,38,1962,34,540,1856
4958,284,709,38,1308,34,672,1856
4900,284,816,38,1343,34,835,1856
5903,284,681,38,2835,34,641,1856
5367,284,750,38,2892,34,586,1856
5423,284,763,38,1527,34,824,1856
4973,284,766,38,1478,34,1135,1856
5009,284,756,38,976,34,1094,1856
7988,284,767,38,3013,34,1066,1856
5507,284,759,38,2971,34,1508,1856
5494,284,687,38,1943,34,1512,1856
5110,284,712,38,1852,34,1132,1856
4934,284,639,38,1620,34,1027,1856
5993,284,856,38,2299,34,894,1856
5377,284,1310,38,2141,34,1277,1856
5313,284,802,38,1741,34,1063,1856
4969,284,603,38,1353,34,919,1856
5028,284,1685,38,1544,34,810,1856
6116,284,802,38,2056,34,739,1856
5410,284,716,38,2755,34,1093,1856
5499,284,712,38,3051,34,994,1856
5104,284,721,38,2209,34,1739,1856
4962,284,939,38,1563,34,628,1856
6227,284,696,38,1585,34,1839,1856
5510,284,1052,38,1679,34,1717,1856
5430,284,1427,38,2151,34,1989,1856
4985,284,1480,38,2399,34,2539,1856
4992,284,671,38,2385,34,1605,1856
5963,284,1179,38,1803,34,2831,1856
5272,284,1951,38,1956,34,2278,1856
5381,284,845,38,1968,34,1891,1856
4955,284,5270,38,1287,34,1601,1856
4929,284,671,38,1393,34,1724,1856
5947,284,628,38,2839,34,1441,1856
5343,284,684,38,2251,34,1527,1856
5410,284,621,38,1502,34,2073,1856
4947,284,808,38,1466,34,2206,1856
4998,284,846,38,959,34,2547,1856
6524,284,769,38,2992,34,971,1856
5246,284,850,38,2834,34,937,1856
5445,284,729,38,1939,34,705,1856
4990,284,918,38,1826,34,813,1856
4948,284,971,38,1672,34,1167,1856
5999,284,2177,38,2237,34,1184,1856
5261,284,1020,38,2114,34,1932,1856
5295,284,661,38,1698,34,897,1856
4936,284,1120,38,1361,34,1027,1856
5064,284,735,38,1521,34,677,1856
6118,284,587,38,2064,34,1388,1856
5283,284,655,38,2694,34,1004,1856
5439,284,695,38,3023,34,1241,1856
5066,284,636,38,2233,34,1032,1856
4930,284,731,38,2348,34,1241,1856
6198,284,963,38,1587,34,1981,1856
5420,284,717,38,1539,34,931,1856
5373,284,659,38,2080,34,800,1856
4948,284,890,38,2524,34,1114,1856
4958,284,682,38,1840,34,879,1856
5936,284,902,38,1671,34,1131,1856
5244,284,629,38,1951,34,987,1856
5323,284,690,38,2060,34,1113,1856
4933,284,5280,38,1239,34,1627,1856
4979,284,1847,38,1326,34,1564,1856
5965,284,1542,38,2446,34,1829,1856
5681,284,3200,38,2226,34,1288,1856
5438,284,3928,38,1508,34,1026,1856
4932,284,915,38,1442,34,1027,1856
5029,284,856,38,988,34,1127,1856
7944,284,792,38,3080,34,1387,1856
5328,284,766,38,2838,34,929,1856
5535,284,908,38,1928,34,1397,1856
5021,284,719,38,1815,34,1015,1856
5036,284,715,38,1620,34,832,1856
5992,284,1279,38,2252,34,685,1856
5215,284,733,38,2155,34,642,1856
5316,284,702,38,2133,34,877,1856
4953,284,667,38,1814,34,608,1856
5022,284,625,38,1521,34,1546,1856
6096,284,699,38,2081,34,1209,1856
5288,284,676,38,2778,34,851,1856
5540,284,661,38,3007,34,680,1856
5088,284,866,38,2179,34,627,1856
4937,284,1470,38,1580,34,684,1856
6232,284,1321,38,1534,34,2052,1856
5383,284,602,38,1643,34,1626,1856
5457,284,644,38,2128,34,1445,1856
4983,284,653,38,2538,34,1287,1856
4915,284,653,38,1848,34,1287,1856
5825,284,828,38,1474,34,1325,1856
4911,284,603,38,1936,34,2241,1856
5133,284,652,38,2030,34,1476,1856
4856,284,695,38,1290,34,1857,1856
4780,284,703,38,1434,34,1459,1856
5785,284,621,38,2593,34,1510,1856
5048,284,734,38,2261,34,1161,1856
5220,284,729,38,1489,34,1844,1856
4817,284,659,38,1345,34,936,1856
4825,284,771,38,956,34,904,1856
6286,284,803,38,3250,34,1167,1856
5016,284,718,38,3708,34,1146,1856
5211,284,688,38,2081,34,1398,1856
4871,284,982,38,1833,34,1033,1856
4796,284,676,38,1647,34,1030,1856
5767,284,803,38,2339,34,851,1856
4986,284,596,38,2217,34,1374,1856
5079,284,641,38,1851,34,722,1856
4787,284,573,38,1395,34,1354,1856
4904,284,775,38,1534,34,666,1856
5899,284,625,38,1881,34,602,1856
5009,284,574,38,2946,34,1238,1856
5280,284,607,38,3162,34,802,1856
4917,284,603,38,2227,34,768,1856
4790,284,638,38,1593,34,818,1856
6035,284,698,38,1397,34,1472,1856
5198,284,718,38,1532,34,1986,1856
5276,284,627,38,1956,34,1130,1856
4873,284,576,38,2458,34,1634,1856
4872,284,680,38,1872,34,1638,1856
5730,284,935,38,1434,34,1088,1856
4989,284,530,38,2029,34,595,1856
5166,284,564,38,1935,34,1646,1856
4816,284,504,38,1266,34,1638,1856
4820,284,579,38,1387,34,1617,1856
5773,284,461,38,2466,34,1960,1856
5071,284,520,38,2268,34,1837,1856
5234,284,723,38,1467,34,2007,1856
4882,284,768,38,1336,34,1819,1856
5388,284,918,38,1096,34,1792,1856
8104,284,943,38,3377,34,1655,1856
5204,284,921,38,3429,34,1536,1856
5358,284,889,38,2267,34,2002,1856
5024,284,810,38,1864,34,1932,1856
5120,284,823,38,1646,34,1703,1856
6108,284,1452,38,2300,34,1997,1856
5111,284,1384,38,2298,34,845,1856
5221,284,1312,38,1803,34,583,1856
4975,284,969,38,1578,34,1030,1856
5264,284,619,38,1494,34,730,1856
6201,284,586,38,2002,34,579,1856
5199,284,559,38,2898,34,364,1856
5395,284,563,38,2949,34,556,1856
5052,284,1009,38,2168,34,416,1856
5184,284,4560,38,1477,34,362,1856
6340,284,895,38,1403,34,435,1856
5274,284,553,38,1601,34,447,1856
5350,284,1487,38,2124,34,425,1856
4952,284,506,38,2421,34,374,1856
5220,284,480,38,1858,34,163,1856
6037,284,575,38,1501,34,625,1856
5087,284,434,38,2014,34,349,1856
5305,284,470,38,1909,34,376,1856
4947,284,432,38,1333,34,454,1856
5154,284,466,38,1444,34,693,1856
6082,284,441,38,2592,34,553,1856
5161,284,440,38,2253,34,556,1856
5381,284,511,38,1435,34,458,1856
4865,284,596,38,1350,34,423,1856
5326,284,1353,38,1062,34,722,1856
6700,284,1831,38,3254,34,567,1856
5078,284,2380,38,3473,34,566,1856
5301,284,1611,38,2398,34,431,1856
4962,284,599,38,1889,34,535,1856
5136,284,1644,38,1707,34,364,1856
6151,284,2585,38,2312,34,624,1856
5048,284,1026,38,2254,34,642,1856
5219,284,563,38,1825,34,391,1856
4846,284,624,38,1374,34,324,1856
5316,284,372,38,1539,34,654,1856
6230,284,432,38,1978,34,524,1856
5106,284,417,38,2836,34,526,1856
5333,284,417,38,2960,34,434,1856
5052,284,388,38,2269,34,660,1856
5133,284,433,38,1546,34,518,1856
6353,284,739,38,1383,34,309,1856
5216,284,1310,38,1353,34,640,1856
5326,284,1368,38,2193,34,277,1856
4915,284,510,38,2402,34,647,1856
5149,284,1743,38,1866,34,319,1856
6000,284,1152,38,1468,34,507,1856
5072,284,481,38,1987,34,443,1856
5210,284,910,38,1950,34,322,1856
4953,284,1423,38,1244,34,479,1856
5102,284,1136,38,1389,34,319,1856
6047,284,1368,38,2435,34,289,1856
5139,284,3079,38,2356,34,293,1856
5295,284,2274,38,1467,34,420,1856
4986,284,2362,38,1484,34,369,1856
5361,284,1632,38,1141,34,556,1856
8170,284,805,38,5172,34,378,1856
5144,284,1103,38,3339,34,497,1856
5362,284,2208,38,2459,34,616,1856
5011,284,2482,38,1920,34,389,1856
5136,284,3500,38,1697,34,379,1856
6042,284,2413,38,2363,34,298,1856
5042,284,1048,38,2237,34,502,1856
5289,284,5515,38,1849,34,396,1856
4924,284,1916,38,1358,34,352,1856
5239,284,1497,38,1501,34,576,1856
6108,284,1083,38,2042,34,870,1856
5052,284,795,38,2852,34,353,1856
5392,284,974,38,2570,34,294,1856
5036,284,1160,38,2526,34,370,1856
5166,284,1170,38,1504,34,387,1856
6280,284,1220,38,1471,34,358,1856
5161,284,1491,38,1487,34,353,1856
5344,284,1127,38,2207,34,386,1856
4944,284,2728,38,2367,34,435,1856
5193,284,714,38,1796,34,297,1856
6005,284,698,38,1543,34,315,1856
5006,284,747,38,1954,34,413,1856
5266,284,569,38,1968,34,346,1856
4977,284,416,38,1230,34,446,1856
5142,284,1196,38,1630,34,90,1856
6084,284,1577,38,2611,34,832,1856
5100,284,915,38,2267,34,473,1856
5323,284,334,38,1492,34,348,1856
4955,284,342,38,1382,34,329,1856
5285,284,381,38,832,34,492,1856
6662,284,363,38,3365,34,616,1856
5031,284,352,38,3108,34,281,1856
5368,284,518,38,2049,34,506,1856
5061,284,605,38,1888,34,387,1856
5150,284,360,38,1638,34,433,1856
6094,284,472,38,2408,34,234,1856
5063,284,350,38,2271,34,512,1856
5216,284,398,38,1796,34,443,1856
4910,284,341,38,1393,34,459,1856
5338,284,401,38,1516,34,291,1856
6215,284,404,38,2008,34,370,1856
5071,284,291,38,2819,34,451,1856
5410,284,316,38,2635,34,300,1856
5076,284,409,38,2558,34,404,1856
5209,284,313,38,1512,34,332,1856
6343,284,363,38,1421,34,372,1856
5155,284,1895,38,1453,34,497,1856
5354,284,677,38,1969,34,441,1856
4911,284,281,38,1740,34,330,1856
5178,284,439,38,1628,34,267,1856
6044,284,325,38,1624,34,352,1856
5012,284,289,38,1901,34,415,1856
5265,284,307,38,1918,34,336,1856
4972,284,745,38,1318,34,314,1856
5160,284,311,38,1901,34,406,1856
6114,284,297,38,2719,34,204,1856
5080,284,549,38,2415,34,330,1856
5382,284,1653,38,1472,34,326,1856
4932,284,1443,38,1381,34,368,1856
5383,284,932,38,1029,34,428,1856
8193,284,488,38,4713,34,431,1856
5085,284,409,38,3686,34,558,1856
5329,284,425,38,2197,34,628,1856
5022,284,358,38,1907,34,496,1856
5120,284,505,38,1682,34,425,1856
6080,284,885,38,2316,34,491,1856
4955,284,395,38,2332,34,463,1856
5212,284,309,38,1872,34,357,1856
4896,284,634,38,1424,34,484,1856
5248,284,375,38,1518,34,361,1856
6074,284,285,38,2020,34,434,1856
5027,284,355,38,2833,34,438,1856
5413,284,312,38,2703,34,294,1856
5016,284,320,38,2471,34,471,1856
5138,284,271,38,1538,34,642,1856
6239,284,295,38,1593,34,353,1856
5119,284,555,38,1657,34,477,1856
5362,284,1736,38,1945,34,300,1856
4910,284,280,38,1698,34,436,1856
5148,284,435,38,1646,34,707,1856
5962,284,351,38,1415,34,528,1856
5004,284,484,38,1867,34,816,1856
5272,284,1076,38,1957,34,1030,1856
4955,284,634,38,1238,34,630,1856
5141,284,300,38,1678,34,768,1856
6014,284,2091,38,2661,34,507,1856
5069,284,278,38,2403,34,585,1856
5373,284,308,38,1462,34,348,1856
4869,284,321,38,1344,34,1019,1856
5326,284,579,38,981,34,950,1856
6667,284,922,38,3156,34,379,1856
5007,284,365,38,3450,34,392,1856
5343,284,420,38,2206,34,823,1856
4984,284,568,38,1780,34,400,1856
5117,284,269,38,1649,34,718,1856
6040,284,934,38,2336,34,634,1856
5004,284,2842,38,2219,34,670,1856
5259,284,669,38,1830,34,785,1856
4850,284,254,38,1463,34,680,1856
5248,284,977,38,1510,34,463,1856
6164,284,215,38,1936,34,812,1856
5030,284,251,38,3023,34,670,1856
5342,284,198,38,2685,34,468,1856
5070,284,194,38,2308,34,508,1856
5207,284,207,38,1431,34,507,1856
6300,284,231,38,1515,34,360,1856
5139,284,214,38,1725,34,386,1856
5317,284,203,38,1939,34,686,1856
4887,284,207,38,1815,34,477,1856
5156,284,214,38,1619,34,458,1856
6024,284,217,38,1890,34,335,1856
5065,284,215,38,1942,34,425,1856
5251,284,193,38,1900,34,270,1856
4946,284,198,38,1293,34,390,1856
5110,284,230,38,1601,34,192,1856
6012,284,253,38,2538,34,284,1856
5106,284,232,38,2422,34,370,1856
5353,284,1812,38,1424,34,178,1856
4999,284,312,38,1353,34,398,1856
5464,284,346,38,1112,34,305,1856
8067,282,369,32,4955,34,480,1859
5202,282,411,32,3531,34,1136,1859
5320,282,325,32,2287,34,992,1859
5007,282,541,32,1793,34,529,1859
5222,282,473,32,1654,34,664,1859
6023,282,297,32,2367,34,727,1859
5053,282,276,32,2317,34,539,1859
5256,282,220,32,1899,34,576,1859
4912,282,244,32,1417,34,499,1859
5335,282,206,32,1496,34,1001,1859
6151,282,213,32,1937,34,609,1859
5162,282,231,32,2895,34,800,1859
5394,282,554,32,2695,34,773,1859
5056,282,399,32,2256,34,803,1859
5214,282,1383,32,1442,34,617,1859
6269,282,215,32,1369,34,496,1859
5261,282,209,32,1513,34,493,1859
5405,282,229,32,1940,34,444,1859
4932,282,222,32,1885,34,528,1859
5214,282,239,32,1618,34,570,1859
6013,282,534,32,1550,34,591,1859
5110,282,881,32,1969,34,897,1859
5345,282,451,32,1891,34,486,1859
4950,282,377,32,1246,34,398,1859
5197,282,270,32,1870,34,354,1859
6023,282,291,32,2221,34,287,1859
5175,282,219,32,2686,34,284,1859
5408,282,207,32,1457,34,404,1859
4919,282,177,32,1317,34,260,1859
5387,282,220,32,1028,34,321,1859
6594,282,253,32,3077,34,327,1859
5151,282,188,32,3715,34,389,1859
5343,282,513,32,2298,34,512,1859
4976,282,423,32,2051,34,837,1859
5211,282,210,32,1692,34,242,1859
5991,282,1553,32,2321,34,403,1859
5095,282,4531,32,2175,34,473,1859
5274,282,487,32,1870,34,310,1859
4915,282,185,32,1523,34,454,1859
5348,282,185,32,1524,34,265,1859
6127,282,187,32,1955,34,446,1859
5182,282,196,32,2870,34,387,1859
5389,282,220,32,2703,34,398,1859
5061,282,183,32,2410,34,387,1859
5212,282,203,32,1526,34,274,1859
6226,282,969,32,1429,34,475,1859
5300,282,1142,32,1481,34,589,1859
5396,282,497,32,2025,34,273,1859
4896,282,483,32,1814,34,310,1859
5257,282,485,32,1760,34,366,1859
5913,282,222,32,1527,34,244,1859
5157,282,289,32,1957,34,255,1859
5318,282,369,32,1955,34,255,1859
4916,282,190,32,1305,34,276,1859
5205,282,213,32,1484,34,214,1859
5982,282,265,32,1853,34,414,1859
5190,282,309,32,2654,34,345,1859
5436,282,224,32,1467,34,304,1859
4934,282,201,32,1330,34,441,1859
5444,282,200,32,1141,34,325,1859
7900,282,477,32,3785,34,288,1859
5295,282,226,32,3683,34,386,1859
5467,282,209,32,2387,34,426,1859
5098,282,325,32,1978,34,362,1859
5175,282,387,32,1647,34,275,1859
5840,282,262,32,2302,34,357,1859
5033,282,232,32,2179,34,459,1859
5498,282,217,32,1875,34,456,1859
4976,282,234,32,1505,34,455,1859
5258,282,180,32,1507,34,441,1859
5853,282,250,32,1990,34,493,1859
5118,282,196,32,2877,34,475,1859
5435,282,184,32,2717,34,455,1859
5053,282,168,32,2368,34,518,1859
5209,282,163,32,1567,34,432,1859
6193,282,161,32,1410,34,415,1859
5164,282,176,32,1507,34,295,1859
5464,282,161,32,1902,34,443,1859
4925,282,200,32,2156,34,311,1859
5206,282,188,32,1687,34,512,1859
5826,282,197,32,1891,34,446,1859
5123,282,194,32,1931,34,419,1859
5426,282,152,32,2102,34,397,1859
5076,282,481,32,1301,34,437,1859
5156,282,185,32,1651,34,197,1859
5934,282,350,32,2211,34,350,1859
5105,282,225,32,2711,34,372,1859
5567,282,132,32,1461,34,302,1859
4974,282,160,32,1398,34,348,1859
5365,282,120,32,1008,34,502,1859
